run_id,tick,event_type,robot_id,task_id,details
20260903_114014_0df13c,3,task_created,,G00001,type=PUTAWAY pickup=BUFFER dropoff=G-01
20260903_114014_0df13c,3,task_assigned,R2,G00001,
20260903_114014_0df13c,5,task_created,,G00002,type=PICK pickup=D-03 dropoff=PICK-2
20260903_114014_0df13c,5,task_assigned,R8,G00002,
20260903_114014_0df13c,7,task_created,,G00003,type=PACK pickup=PICK-1 dropoff=PACK-2
20260903_114014_0df13c,7,task_assigned,R9,G00003,
20260903_114014_0df13c,9,task_created,,G00004,type=SHIP pickup=STAGING dropoff=DOCK-2
20260903_114014_0df13c,9,task_assigned,R4,G00004,
20260903_114014_0df13c,10,task_completed,R2,G00001,
20260903_114014_0df13c,11,task_created,,G00005,type=PUTAWAY pickup=RECV dropoff=F-02
20260903_114014_0df13c,11,task_assigned,R5,G00005,
20260903_114014_0df13c,15,task_created,,G00006,type=PICK pickup=B-08 dropoff=PICK-2
20260903_114014_0df13c,15,task_assigned,R2,G00006,
20260903_114014_0df13c,18,robot_blocked,R8,,"{""x"": 13, ""y"": 4}"
20260903_114014_0df13c,19,task_created,,G00007,type=PUTAWAY pickup=BUFFER dropoff=F-02
20260903_114014_0df13c,19,task_assigned,R6,G00007,
20260903_114014_0df13c,19,task_created,,G00008,type=PACK pickup=PICK-1 dropoff=PACK-2
20260903_114014_0df13c,19,task_assigned,R1,G00008,
20260903_114014_0df13c,21,task_completed,R4,G00004,
20260903_114014_0df13c,22,task_completed,R9,G00003,
20260903_114014_0df13c,22,task_completed,R2,G00006,
20260903_114014_0df13c,23,task_completed,R5,G00005,
20260903_114014_0df13c,23,task_created,,G00009,type=SHIP pickup=STAGING dropoff=DOCK-2
20260903_114014_0df13c,23,task_assigned,R4,G00009,
20260903_114014_0df13c,25,task_completed,R8,G00002,
20260903_114014_0df13c,25,task_created,,G00010,type=PICK pickup=A-07 dropoff=PICK-2
20260903_114014_0df13c,25,task_assigned,R5,G00010,
20260903_114014_0df13c,27,task_created,,G00011,type=PUTAWAY pickup=RECV dropoff=A-08
20260903_114014_0df13c,27,task_assigned,R8,G00011,
20260903_114014_0df13c,28,task_completed,R4,G00009,
20260903_114014_0df13c,31,task_created,,G00012,type=PACK pickup=PICK-2 dropoff=PACK-2
20260903_114014_0df13c,31,task_assigned,R2,G00012,
20260903_114014_0df13c,35,task_created,,G00013,type=PUTAWAY pickup=RECV dropoff=B-05
20260903_114014_0df13c,35,task_assigned,R10,G00013,
20260903_114014_0df13c,35,task_created,,G00014,type=PICK pickup=B-08 dropoff=PICK-2
20260903_114014_0df13c,35,task_assigned,R9,G00014,
20260903_114014_0df13c,37,task_created,,G00015,type=SHIP pickup=STAGING dropoff=DOCK-1
20260903_114014_0df13c,37,task_assigned,R4,G00015,
20260903_114014_0df13c,38,task_completed,R2,G00012,
20260903_114014_0df13c,40,robot_blocked,R9,,"{""x"": 12, ""y"": 10}"
20260903_114014_0df13c,42,task_completed,R4,G00015,
20260903_114014_0df13c,43,task_created,,G00016,type=PUTAWAY pickup=RECV dropoff=F-06
20260903_114014_0df13c,43,task_assigned,R4,G00016,
20260903_114014_0df13c,43,task_created,,G00017,type=PACK pickup=PICK-2 dropoff=PACK-1
20260903_114014_0df13c,43,task_assigned,R2,G00017,
20260903_114014_0df13c,45,task_completed,R6,G00007,
20260903_114014_0df13c,45,task_created,,G00018,type=PICK pickup=F-01 dropoff=PICK-1
20260903_114014_0df13c,45,task_assigned,R3,G00018,
20260903_114014_0df13c,46,task_completed,R1,G00008,
20260903_114014_0df13c,47,task_completed,R5,G00010,
20260903_114014_0df13c,49,robot_blocked,R2,,"{""x"": 12, ""y"": 9}"
20260903_114014_0df13c,51,task_completed,R8,G00011,
20260903_114014_0df13c,51,task_created,,G00019,type=PUTAWAY pickup=BUFFER dropoff=C-01
20260903_114014_0df13c,51,task_assigned,R6,G00019,
20260903_114014_0df13c,51,task_created,,G00020,type=SHIP pickup=STAGING dropoff=DOCK-1
20260903_114014_0df13c,51,task_assigned,R1,G00020,
20260903_114014_0df13c,52,task_completed,R9,G00014,
20260903_114014_0df13c,55,task_created,,G00021,type=PICK pickup=B-08 dropoff=PICK-1
20260903_114014_0df13c,55,task_assigned,R9,G00021,
20260903_114014_0df13c,55,task_created,,G00022,type=PACK pickup=PICK-1 dropoff=PACK-1
20260903_114014_0df13c,55,task_assigned,R8,G00022,
20260903_114014_0df13c,57,task_completed,R2,G00017,
20260903_114014_0df13c,58,task_completed,R1,G00020,
20260903_114014_0df13c,59,task_created,,G00023,type=PUTAWAY pickup=RECV dropoff=G-05
20260903_114014_0df13c,59,task_assigned,R5,G00023,
20260903_114014_0df13c,62,robot_blocked,R10,,"{""x"": 7, ""y"": 3}"
20260903_114014_0df13c,63,task_completed,R6,G00019,
20260903_114014_0df13c,64,robot_blocked,R5,,"{""x"": 8, ""y"": 8}"
20260903_114014_0df13c,65,task_created,,G00024,type=PICK pickup=A-03 dropoff=PICK-1
20260903_114014_0df13c,65,task_assigned,R2,G00024,
20260903_114014_0df13c,65,task_created,,G00025,type=SHIP pickup=STAGING dropoff=DOCK-1
20260903_114014_0df13c,65,task_assigned,R1,G00025,
20260903_114014_0df13c,67,task_created,,G00026,type=PUTAWAY pickup=RECV dropoff=H-07
20260903_114014_0df13c,67,task_assigned,R6,G00026,
20260903_114014_0df13c,67,task_created,,G00027,type=PACK pickup=PICK-1 dropoff=PACK-2
20260903_114014_0df13c,67,task_assigned,R7,G00027,
20260903_114014_0df13c,68,task_completed,R10,G00013,
20260903_114014_0df13c,70,task_completed,R9,G00021,
20260903_114014_0df13c,70,task_completed,R1,G00025,
20260903_114014_0df13c,72,task_completed,R8,G00022,
20260903_114014_0df13c,72,robot_blocked,R6,,"{""x"": 9, ""y"": 4}"
20260903_114014_0df13c,73,robot_blocked,R3,,"{""x"": 7, ""y"": 4}"
20260903_114014_0df13c,74,robot_blocked,R4,,"{""x"": 6, ""y"": 4}"
20260903_114014_0df13c,75,task_created,,G00028,type=PUTAWAY pickup=BUFFER dropoff=D-04
20260903_114014_0df13c,75,task_assigned,R10,G00028,
20260903_114014_0df13c,75,task_created,,G00029,type=PICK pickup=D-01 dropoff=PICK-2
20260903_114014_0df13c,75,task_assigned,R8,G00029,
20260903_114014_0df13c,79,task_created,,G00030,type=PACK pickup=PICK-2 dropoff=PACK-1
20260903_114014_0df13c,79,task_assigned,R9,G00030,
20260903_114014_0df13c,79,task_created,,G00031,type=SHIP pickup=STAGING dropoff=DOCK-1
20260903_114014_0df13c,79,task_assigned,R1,G00031,
20260903_114014_0df13c,82,task_completed,R4,G00016,
20260903_114014_0df13c,83,task_created,,G00032,type=PUTAWAY pickup=RECV dropoff=B-02
20260903_114014_0df13c,83,task_assigned,R4,G00032,
20260903_114014_0df13c,84,task_completed,R1,G00031,
20260903_114014_0df13c,85,task_created,,G00033,type=PICK pickup=E-05 dropoff=PICK-3
20260903_114014_0df13c,85,task_assigned,R1,G00033,
20260903_114014_0df13c,91,task_created,,G00034,type=PUTAWAY pickup=BUFFER dropoff=C-01
20260903_114014_0df13c,91,task_created,,G00035,type=PACK pickup=PICK-3 dropoff=PACK-2
20260903_114014_0df13c,92,task_completed,R2,G00024,
20260903_114014_0df13c,92,task_completed,R9,G00030,
