tick,tasks_pending,tasks_outstanding,tasks_created_this_tick,tasks_completed_this_tick,tasks_completed_total,tasks_failed_total,robots_active,robots_idle,robots_blocked,robots_charging,robots_to_charger,robots_waiting_for_charger,robots_failed,average_battery,min_battery,max_battery,replans_this_tick,replans_total,blocked_ticks_this_tick,blocked_ticks_total
1,0,0,0.0,0.0,0.0,0.0,0,8,0,0,0,0,0,100.0,100.0,100.0,0.0,0.0,0.0,0.0
2,0,0,0.0,0.0,0.0,0.0,0,8,0,0,0,0,0,100.0,100.0,100.0,0.0,0.0,0.0,0.0
3,0,1.0,1.0,0.0,0.0,0.0,1,7,0,0,0,0,0,99.9562,99.65,100.0,0.0,0.0,0.0,0.0
4,0,1.0,0.0,0.0,0.0,0.0,1,7,0,0,0,0,0,99.9125,99.3,100.0,0.0,0.0,0.0,0.0
5,0,2.0,1.0,0.0,0.0,0.0,2,6,0,0,0,0,0,99.825,98.95,100.0,0.0,0.0,0.0,0.0
6,0,2.0,0.0,0.0,0.0,0.0,2,6,0,0,0,0,0,99.7375,98.6,100.0,0.0,0.0,0.0,0.0
7,0,3.0,1.0,0.0,0.0,0.0,3,5,0,0,0,0,0,99.5875,98.1,100.0,0.0,0.0,0.0,0.0
8,0,3.0,0.0,0.0,0.0,0.0,3,5,0,0,0,0,0,99.4375,97.6,100.0,0.0,0.0,0.0,0.0
9,0,4.0,1.0,0.0,0.0,0.0,4,4,0,0,0,0,0,99.2438,97.1,100.0,0.0,0.0,0.0,0.0
10,0,4.0,0.0,0.0,0.0,0.0,4,4,0,0,0,0,0,99.0313,96.6,100.0,0.0,0.0,0.0,0.0
11,0,5.0,1.0,0.0,0.0,0.0,5,3,0,0,0,0,0,98.775,96.1,100.0,0.0,0.0,0.0,0.0
12,0,5.0,0.0,0.0,0.0,0.0,5,3,0,0,0,0,0,98.5188,95.6,100.0,0.0,0.0,0.0,0.0
13,0,5.0,0.0,0.0,0.0,0.0,5,3,0,0,0,0,0,98.2625,95.1,100.0,0.0,0.0,0.0,0.0
14,0,5.0,0.0,0.0,0.0,0.0,5,3,0,0,0,0,0,98.0063,94.6,100.0,0.0,0.0,0.0,0.0
15,0,6.0,1.0,0.0,0.0,0.0,6,2,0,0,0,0,0,97.6875,94.1,100.0,0.0,0.0,0.0,0.0
16,0,6.0,0.0,0.0,0.0,0.0,6,2,0,0,0,0,0,97.3313,93.6,100.0,0.0,0.0,0.0,0.0
17,0,5.0,0.0,1.0,1.0,0.0,5,3,0,0,0,0,0,96.975,93.1,100.0,0.0,0.0,0.0,0.0
18,0,5.0,0.0,0.0,1.0,0.0,5,3,0,0,0,0,0,96.6813,92.6,100.0,0.0,0.0,0.0,0.0
19,0,7.0,2.0,0.0,1.0,0.0,6,1,1,0,0,0,0,96.3625,92.6,100.0,0.0,0.0,1.0,1.0
20,0,7.0,0.0,0.0,1.0,0.0,5,1,2,0,0,0,0,96.1688,92.6,100.0,1.0,1.0,3.0,4.0
21,0,7.0,0.0,0.0,1.0,0.0,6,1,1,0,0,0,0,95.85,92.1,100.0,0.0,1.0,1.0,5.0
22,0,6.0,0.0,1.0,2.0,0.0,5,2,1,0,0,0,0,95.5313,91.6,100.0,0.0,1.0,1.0,6.0
23,0,7.0,1.0,0.0,2.0,0.0,6,1,1,0,0,0,0,95.2313,91.1,100.0,0.0,1.0,1.0,7.0
24,0,7.0,0.0,0.0,2.0,0.0,7,1,0,0,0,0,0,94.8688,90.6,100.0,0.0,1.0,0.0,7.0
25,0,7.0,1.0,1.0,3.0,0.0,7,1,0,0,0,0,0,94.4625,90.1,99.65,0.0,1.0,0.0,7.0
26,0,7.0,0.0,0.0,3.0,0.0,7,1,0,0,0,0,0,94.1188,89.6,99.3,0.0,1.0,0.0,7.0
27,0,8.0,1.0,0.0,3.0,0.0,7,0,1,0,0,0,0,93.7938,89.1,98.95,0.0,1.0,1.0,8.0
28,0,8.0,0.0,0.0,3.0,0.0,8,0,0,0,0,0,0,93.3688,88.6,98.6,0.0,1.0,0.0,8.0
29,0,8.0,0.0,0.0,3.0,0.0,8,0,0,0,0,0,0,92.9438,88.1,98.25,0.0,1.0,0.0,8.0
30,0,7.0,0.0,1.0,4.0,0.0,7,1,0,0,0,0,0,92.5188,87.6,97.9,0.0,1.0,0.0,8.0
31,0,8.0,1.0,0.0,4.0,0.0,8,0,0,0,0,0,0,92.1125,87.1,97.55,0.0,1.0,0.0,8.0
32,0,8.0,0.0,0.0,4.0,0.0,8,0,0,0,0,0,0,91.7063,86.6,97.2,0.0,1.0,0.0,8.0
33,0,7.0,0.0,1.0,5.0,0.0,7,1,0,0,0,0,0,91.3,86.1,96.85,0.0,1.0,0.0,8.0
34,0,7.0,0.0,0.0,5.0,0.0,7,1,0,0,0,0,0,90.9563,85.6,96.5,0.0,1.0,0.0,8.0
35,1,9.0,2.0,0.0,5.0,0.0,8,0,0,0,0,0,0,90.5688,85.1,96.15,0.0,1.0,0.0,8.0
36,1,8.0,0.0,1.0,6.0,0.0,7,1,0,0,0,0,0,90.1813,84.6,95.8,0.0,1.0,0.0,8.0
37,1,9.0,1.0,0.0,6.0,0.0,8,0,0,0,0,0,0,89.7938,84.1,95.45,0.0,1.0,0.0,8.0
38,1,9.0,0.0,0.0,6.0,0.0,7,0,1,0,0,0,0,89.4688,84.1,95.1,0.0,1.0,1.0,9.0
39,1,9.0,0.0,0.0,6.0,0.0,8,0,0,0,0,0,0,89.0813,83.6,94.75,0.0,1.0,0.0,9.0
40,1,9.0,0.0,0.0,6.0,0.0,8,0,0,0,0,0,0,88.675,83.1,94.4,0.0,1.0,0.0,9.0
41,1,9.0,0.0,0.0,6.0,0.0,8,0,0,0,0,0,0,88.2688,82.6,94.05,0.0,1.0,0.0,9.0
42,1,9.0,0.0,0.0,6.0,0.0,8,0,0,0,0,0,0,87.8438,82.1,93.7,0.0,1.0,0.0,9.0
43,3,11.0,2.0,0.0,6.0,0.0,8,0,0,0,0,0,0,87.4188,81.6,93.35,0.0,1.0,0.0,9.0
44,3,10.0,0.0,1.0,7.0,0.0,7,1,0,0,0,0,0,86.9563,81.1,92.85,0.0,1.0,0.0,9.0
45,3,10.0,1.0,1.0,8.0,0.0,7,1,0,0,0,0,0,86.5125,80.75,92.35,0.0,1.0,0.0,9.0
46,2,10.0,0.0,0.0,8.0,0.0,7,0,1,0,0,0,0,86.15,80.4,91.85,0.0,1.0,1.0,10.0
47,2,10.0,0.0,0.0,8.0,0.0,7,0,1,0,0,0,0,85.7875,80.05,91.35,0.0,1.0,1.0,11.0
48,2,10.0,0.0,0.0,8.0,0.0,3,0,5,0,0,0,0,85.7,79.7,91.35,1.0,2.0,6.0,17.0
49,2,10.0,0.0,0.0,8.0,0.0,5,0,3,0,0,0,0,85.55,79.35,91.35,2.0,4.0,5.0,22.0
50,2,10.0,0.0,0.0,8.0,0.0,8,0,0,0,0,0,0,85.1063,79.0,90.85,0.0,4.0,0.0,22.0
51,4,12.0,2.0,0.0,8.0,0.0,7,0,1,0,0,0,0,84.725,78.65,90.35,0.0,4.0,1.0,23.0
52,4,12.0,0.0,0.0,8.0,0.0,8,0,0,0,0,0,0,84.2813,78.3,89.85,0.0,4.0,0.0,23.0
53,4,11.0,0.0,1.0,9.0,0.0,7,1,0,0,0,0,0,83.8375,77.95,89.35,0.0,4.0,0.0,23.0
54,3,11.0,0.0,0.0,9.0,0.0,8,0,0,0,0,0,0,83.4125,77.6,89.0,0.0,4.0,0.0,23.0
55,5,13.0,2.0,0.0,9.0,0.0,7,0,1,0,0,0,0,83.05,77.25,88.65,0.0,4.0,1.0,24.0
56,5,13.0,0.0,0.0,9.0,0.0,6,0,2,0,0,0,0,82.7313,76.9,88.3,0.0,4.0,2.0,26.0
57,5,12.0,0.0,1.0,10.0,0.0,7,1,0,0,0,0,0,82.2688,76.55,87.95,0.0,4.0,0.0,26.0
58,4,12.0,0.0,0.0,10.0,0.0,7,0,1,0,0,0,0,81.8875,76.2,87.6,0.0,4.0,1.0,27.0
59,5,13.0,1.0,0.0,10.0,0.0,8,0,0,0,0,0,0,81.4438,75.85,87.25,0.0,4.0,0.0,27.0
60,5,13.0,0.0,0.0,10.0,0.0,8,0,0,0,0,0,0,81.0,75.5,86.9,0.0,4.0,0.0,27.0
61,5,13.0,0.0,0.0,10.0,0.0,8,0,0,0,0,0,0,80.5563,75.15,86.55,0.0,4.0,0.0,27.0
62,5,12.0,0.0,1.0,11.0,0.0,6,1,1,0,0,0,0,80.1563,74.8,86.55,0.0,4.0,1.0,28.0
63,4,12.0,0.0,0.0,11.0,0.0,8,0,0,0,0,0,0,79.7125,74.3,86.2,0.0,4.0,0.0,28.0
64,4,10.0,0.0,2.0,13.0,0.0,6,2,0,0,0,0,0,79.2688,73.8,85.85,0.0,4.0,0.0,28.0
65,4,11.0,2.0,1.0,14.0,0.0,6,1,1,0,0,0,0,78.9063,73.3,85.5,0.0,4.0,1.0,29.0
66,3,10.0,0.0,1.0,15.0,0.0,7,1,0,0,0,0,0,78.5,72.95,85.15,0.0,4.0,0.0,29.0
67,4,12.0,2.0,0.0,15.0,0.0,8,0,0,0,0,0,0,78.1125,72.6,84.8,0.0,4.0,0.0,29.0
68,4,12.0,0.0,0.0,15.0,0.0,8,0,0,0,0,0,0,77.725,72.25,84.45,0.0,4.0,0.0,29.0
69,4,12.0,0.0,0.0,15.0,0.0,7,0,1,0,0,0,0,77.3813,72.25,84.1,0.0,4.0,1.0,30.0
70,4,11.0,0.0,1.0,16.0,0.0,6,1,1,0,0,0,0,77.0375,71.9,83.75,0.0,4.0,1.0,31.0
71,3,11.0,0.0,0.0,16.0,0.0,7,0,1,0,0,0,0,76.7563,71.55,83.75,1.0,5.0,2.0,33.0
72,3,11.0,0.0,0.0,16.0,0.0,8,0,0,0,0,0,0,76.3688,71.2,83.4,0.0,5.0,0.0,33.0
73,3,11.0,0.0,0.0,16.0,0.0,8,0,0,0,0,0,0,75.9625,70.85,82.9,0.0,5.0,0.0,33.0
74,3,11.0,0.0,0.0,16.0,0.0,8,0,0,0,0,0,0,75.5375,70.5,82.4,0.0,5.0,0.0,33.0
75,5,13.0,2.0,0.0,16.0,0.0,8,0,0,0,0,0,0,75.1125,70.15,81.9,0.0,5.0,0.0,33.0
76,5,11.0,0.0,2.0,18.0,0.0,6,2,0,0,0,0,0,74.6875,69.8,81.4,0.0,5.0,0.0,33.0
77,3,11.0,0.0,0.0,18.0,0.0,8,0,0,0,0,0,0,74.3,69.45,80.9,0.0,5.0,0.0,33.0
78,3,11.0,0.0,0.0,18.0,0.0,8,0,0,0,0,0,0,73.9125,69.1,80.4,0.0,5.0,0.0,33.0
79,5,13.0,2.0,0.0,18.0,0.0,8,0,0,0,0,0,0,73.525,68.75,79.9,0.0,5.0,0.0,33.0
80,5,13.0,0.0,0.0,18.0,0.0,8,0,0,0,0,0,0,73.1375,68.4,79.4,0.0,5.0,0.0,33.0
81,5,13.0,0.0,0.0,18.0,0.0,8,0,0,0,0,0,0,72.7125,67.9,78.9,0.0,5.0,0.0,33.0
82,5,13.0,0.0,0.0,18.0,0.0,7,0,1,0,0,0,0,72.35,67.4,78.9,0.0,5.0,1.0,34.0
83,6,14.0,1.0,0.0,18.0,0.0,7,0,1,0,0,0,0,71.9688,66.9,78.4,0.0,5.0,1.0,35.0
84,6,14.0,0.0,0.0,18.0,0.0,7,0,1,0,0,0,0,71.65,66.4,77.9,1.0,6.0,2.0,37.0
85,7,15.0,1.0,0.0,18.0,0.0,8,0,0,0,0,0,0,71.2063,65.9,77.4,0.0,6.0,0.0,37.0
86,7,15.0,0.0,0.0,18.0,0.0,7,0,1,0,0,0,0,70.825,65.4,76.9,0.0,6.0,1.0,38.0
87,7,15.0,0.0,0.0,18.0,0.0,8,0,0,0,0,0,0,70.3813,64.9,76.4,0.0,6.0,0.0,38.0
88,7,15.0,0.0,0.0,18.0,0.0,8,0,0,0,0,0,0,69.9375,64.4,75.9,0.0,6.0,0.0,38.0
89,7,15.0,0.0,0.0,18.0,0.0,8,0,0,0,0,0,0,69.4938,63.9,75.4,0.0,6.0,0.0,38.0
90,7,14.0,0.0,1.0,19.0,0.0,7,1,0,0,0,0,0,69.0313,63.4,74.9,0.0,6.0,0.0,38.0
91,8,16.0,2.0,0.0,19.0,0.0,8,0,0,0,0,0,0,68.5688,62.9,74.4,0.0,6.0,0.0,38.0
92,8,16.0,0.0,0.0,19.0,0.0,8,0,0,0,0,0,0,68.1063,62.4,73.9,0.0,6.0,0.0,38.0
93,9,15.0,1.0,2.0,21.0,0.0,6,2,0,0,0,0,0,67.6438,61.9,73.4,0.0,6.0,0.0,38.0
94,7,13.0,0.0,2.0,23.0,0.0,6,2,0,0,0,0,0,67.2,61.55,72.9,0.0,6.0,0.0,38.0
95,6,14.0,1.0,0.0,23.0,0.0,8,0,0,0,0,0,0,66.7938,61.2,72.55,0.0,6.0,0.0,38.0
96,6,13.0,0.0,1.0,24.0,0.0,7,1,0,0,0,0,0,66.3875,60.85,72.2,0.0,6.0,0.0,38.0
97,5,13.0,0.0,0.0,24.0,0.0,8,0,0,0,0,0,0,66.0,60.5,71.85,0.0,6.0,0.0,38.0
98,5,13.0,0.0,0.0,24.0,0.0,8,0,0,0,0,0,0,65.6125,60.15,71.5,0.0,6.0,0.0,38.0
99,6,14.0,1.0,0.0,24.0,0.0,8,0,0,0,0,0,0,65.225,59.8,71.15,0.0,6.0,0.0,38.0
100,6,14.0,0.0,0.0,24.0,0.0,8,0,0,0,0,0,0,64.8375,59.45,70.8,0.0,6.0,0.0,38.0
101,6,14.0,0.0,0.0,24.0,0.0,7,0,1,0,0,0,0,64.475,59.1,70.45,0.0,6.0,1.0,39.0
102,6,14.0,0.0,0.0,24.0,0.0,7,0,1,0,0,0,0,64.1313,58.75,70.1,0.0,6.0,1.0,40.0
103,7,13.0,1.0,2.0,26.0,0.0,6,2,0,0,0,0,0,63.725,58.4,69.75,0.0,6.0,0.0,40.0
104,5,13.0,0.0,0.0,26.0,0.0,6,0,2,0,0,0,0,63.4438,58.4,69.75,0.0,6.0,2.0,42.0
105,6,14.0,1.0,0.0,26.0,0.0,6,0,2,0,0,0,0,63.1875,58.4,69.75,1.0,7.0,3.0,45.0
106,6,14.0,0.0,0.0,26.0,0.0,7,0,1,0,0,0,0,62.8438,58.05,69.75,0.0,7.0,1.0,46.0
107,8,16.0,2.0,0.0,26.0,0.0,7,0,1,0,0,0,0,62.5438,57.7,69.75,1.0,8.0,2.0,48.0
108,8,16.0,0.0,0.0,26.0,0.0,8,0,0,0,0,0,0,62.1563,57.35,69.4,0.0,8.0,0.0,48.0
109,8,15.0,0.0,1.0,27.0,0.0,7,1,0,0,0,0,0,61.75,57.0,69.05,0.0,8.0,0.0,48.0
110,7,15.0,0.0,0.0,27.0,0.0,8,0,0,0,0,0,0,61.3438,56.65,68.7,0.0,8.0,0.0,48.0
111,7,15.0,0.0,0.0,27.0,0.0,8,0,0,0,0,0,0,60.9375,56.3,68.35,0.0,8.0,0.0,48.0
112,7,14.0,0.0,1.0,28.0,0.0,7,1,0,0,0,0,0,60.5313,55.95,68.0,0.0,8.0,0.0,48.0
113,6,14.0,0.0,0.0,28.0,0.0,8,0,0,0,0,0,0,60.125,55.6,67.5,0.0,8.0,0.0,48.0
114,6,13.0,0.0,1.0,29.0,0.0,7,1,0,0,0,0,0,59.7,55.25,67.0,0.0,8.0,0.0,48.0
115,8,16.0,3.0,0.0,29.0,0.0,8,0,0,0,0,0,0,59.2938,54.9,66.5,0.0,8.0,0.0,48.0
116,8,16.0,0.0,0.0,29.0,0.0,8,0,0,0,0,0,0,58.8875,54.55,66.0,0.0,8.0,0.0,48.0
117,8,16.0,0.0,0.0,29.0,0.0,8,0,0,0,0,0,0,58.4625,54.2,65.5,0.0,8.0,0.0,48.0
118,8,15.0,0.0,1.0,30.0,0.0,7,1,0,0,0,0,0,58.0375,53.85,65.0,0.0,8.0,0.0,48.0
119,7,14.0,0.0,1.0,31.0,0.0,7,1,0,0,0,0,0,57.6125,53.35,64.65,0.0,8.0,0.0,48.0
120,6,14.0,0.0,0.0,31.0,0.0,8,0,0,0,0,0,0,57.2063,52.85,64.3,0.0,8.0,0.0,48.0
121,7,15.0,1.0,0.0,31.0,0.0,8,0,0,0,0,0,0,56.8,52.35,63.95,0.0,8.0,0.0,48.0
122,7,15.0,0.0,0.0,31.0,0.0,7,0,1,0,0,0,0,56.4375,51.85,63.6,0.0,8.0,1.0,49.0
123,8,16.0,1.0,0.0,31.0,0.0,6,0,2,0,0,0,0,56.1188,51.35,63.6,0.0,8.0,2.0,51.0
124,8,16.0,0.0,0.0,31.0,0.0,6,0,2,0,0,0,0,55.8438,50.85,63.6,1.0,9.0,3.0,54.0
125,9,16.0,1.0,1.0,32.0,0.0,6,1,1,0,0,0,0,55.525,50.35,63.25,1.0,10.0,2.0,56.0
126,8,15.0,0.0,1.0,33.0,0.0,7,1,0,0,0,0,0,55.1375,50.0,62.9,0.0,10.0,0.0,56.0
