run_id,tick,event_type,robot_id,task_id,details
20260903_111640_8e4384,3,task_created,,G00001,type=PUTAWAY pickup=RECV dropoff=C-03
20260903_111640_8e4384,3,task_assigned,R7,G00001,
20260903_111640_8e4384,5,task_created,,G00002,type=PICK pickup=H-08 dropoff=PICK-1
20260903_111640_8e4384,5,task_assigned,R2,G00002,
20260903_111640_8e4384,7,task_created,,G00003,type=PACK pickup=PICK-2 dropoff=PACK-2
20260903_111640_8e4384,7,task_assigned,R5,G00003,
20260903_111640_8e4384,9,task_created,,G00004,type=SHIP pickup=STAGING dropoff=DOCK-1
20260903_111640_8e4384,9,task_assigned,R1,G00004,
20260903_111640_8e4384,11,task_created,,G00005,type=PUTAWAY pickup=BUFFER dropoff=B-05
20260903_111640_8e4384,11,task_assigned,R6,G00005,
20260903_111640_8e4384,15,task_created,,G00006,type=PICK pickup=A-08 dropoff=PICK-3
20260903_111640_8e4384,15,task_assigned,R4,G00006,
20260903_111640_8e4384,17,task_completed,R1,G00004,
20260903_111640_8e4384,19,task_created,,G00007,type=PUTAWAY pickup=BUFFER dropoff=B-08
20260903_111640_8e4384,19,task_assigned,R1,G00007,
20260903_111640_8e4384,19,task_created,,G00008,type=PACK pickup=PICK-2 dropoff=PACK-1
20260903_111640_8e4384,19,task_assigned,R8,G00008,
20260903_111640_8e4384,19,robot_blocked,R7,,"{""x"": 11, ""y"": 4}"
20260903_111640_8e4384,20,robot_blocked,R2,,"{""x"": 13, ""y"": 4}"
20260903_111640_8e4384,20,robot_blocked,R6,,"{""x"": 12, ""y"": 4}"
20260903_111640_8e4384,22,task_completed,R5,G00003,
20260903_111640_8e4384,23,task_created,,G00009,type=SHIP pickup=STAGING dropoff=DOCK-1
20260903_111640_8e4384,23,task_assigned,R5,G00009,
20260903_111640_8e4384,24,robot_blocked,R5,,"{""x"": 14, ""y"": 12}"
20260903_111640_8e4384,25,task_completed,R6,G00005,
20260903_111640_8e4384,25,task_created,,G00010,type=PICK pickup=C-07 dropoff=PICK-2
